,address,eth_balance
2743434,0xf8fbec22afe5089b1d71ae455f258b55680bb5f0,0.384673508
2743439,0xf2c7935e2453659158061de25cc4bc5f6fd6e8f8,0.38467243933927906
2743464,0xaea5172a77f8ecf024c9683e06af539ba3e8a9d9,0.38466331992500345
2743592,0xad9225b99fca8a9d5f83be39eafce68c9baf19b7,0.384621889247127257
2743898,0xbf9b1f1032de798f34710574eb0ea483d2152665,0.38451
2743950,0x00571249f46840d714d6fc38560698bc3227b0e8,0.3844925
2744012,0x8431422c1019902e99d0b7881fffaa33733a25d3,0.384467019938456644
2744097,0x0419c8a728294bcbf8377d989ba5fb2fcefa4f78,0.384433
2744136,0x07cd14a30fe514c868e7c7b5788d71531735c9c6,0.38441899
2744208,0x4f27595fc1672ff0894ce3808779e07f1fca74ac,0.384387148428589276
2744352,0xa68f63eadd546781eae6448ef93180af7dad0bb2,0.38432913464237145
2744389,0xcf4dc0f90072f35a6fdad86d078d77ac266eb22d,0.38431428197926167
2744402,0x609dec887c84dc24ede1c7b11a105a7fac250692,0.384309113797906559
2744482,0x8dbab479efba26a119cbddaed2351cf17f9a4f6a,0.3842802802
2744486,0x113ffe6528fc3d666de713603541f49f7a6cd9ab,0.384278339
2744584,0xaf1389a19991a0ad312c2b0b834464cfb00adef7,0.384245646
2744632,0x2f35711d728ef6281711799d18ddea172ccf81fb,0.38422887643
2745078,0x36de5d4ef188ef825778f53744a0dc7fbf99787c,0.384050297060115317
2745206,0x44558ee7f1c184fba6c679830272e59c6e115d67,0.384001436747638946
2745227,0xef843f881f1693b9881403caa064c4a907d4cbbf,0.384
2745388,0x0926f0814cb8d587cf95357b6e7d9090018352d4,0.38396
2745427,0x81bd1db0addeb6d24774674eae504188ae0f923d,0.3839431155
2745646,0xb6e943ad1ca510b6f43f223afd22a6e4e2098396,0.383857360692268964
2745674,0x5962e6d1936e9e2baa007fe5e01fa34397d8444a,0.383846374235960713
2745747,0x9096c55994a274ecb69d98ac7879e067b1c6d97d,0.383819752385668144
2745879,0xae74209d3db343bbea19b20b3802d34b708c8a8a,0.383773009111125384
2746018,0xa6b32bec077f87996c009d556fd7223e9825df36,0.38370998
2746027,0x25a5c800bf34b0b04b06907c3349105c83a4854a,0.383706802
2746243,0xf3ef95964e3d69edc6e516d1ae0ba88b0ef175c8,0.38362733
2746315,0xf6fb7804dbd3dbd289544bf4d7ab859fe9fa2ca0,0.383603173757012343
2746630,0xb507695c9dd63a39b70f01826437814f556031b3,0.383495656157369361
2746637,0x0890f1945cae66216204d84f583baed985d81365,0.383493112
2746668,0x3e1fd2fbdef2fbd6aca2a671612275217239e0ca,0.3834823204
2746947,0x01d5b4c854dd9095c820a3b1689d1e9d6c0b9628,0.38338112
2747053,0xdc2fe82c550469254f7dfc400b3fd972d1cbe3a0,0.383346200799991432
2747110,0x0e7799186f4484b0988b53127603f0f8c85de93f,0.383325425059690011
2747205,0x20bcfcb2ace5ed47bc7ecca5db8fa781809e5513,0.38329362620331035
2747215,0x8ce047c5ad144eee65a6271514302c907242ba89,0.383290662167056815
2747233,0xc1587556dcb1b0b632b81acade9a2a4c574e46b7,0.383282257175913173
2747328,0x84349501fa3159d80c6bce840d6590aa5cc89516,0.383249541616591361
2747390,0x87c930556b33dda854e39df997a42c14f1ed32f2,0.383226182114013906
2747401,0x8bccf7528fba60bf9232630aab082e79cb255381,0.383223994653442271
2747420,0xb6f4f9afdbbeac2c260576e8ba1d8788d6495554,0.38321689
2747444,0x028903839e258eac09cfc3706a5e7f606d112f8f,0.38320566958167335
2747486,0x60570b1553f5a1bd1c4e15c63eb7eaf606e24240,0.383187616941254002
2747594,0xa6af81304fcf4fb402613551bab7694102bf1fc5,0.38314762
2747674,0x2ab9d531e7b4cc5b42edec5b209ac378288f9be1,0.383117511117955192
2747694,0xb2efc4c15679d9a2fe83eeef7f06c5822afed691,0.38310898337142
2747701,0xf00033fc53582833905768b3fcf085e58ff40ff2,0.383104772176037
2747787,0x2033d3e615b7c3afe171f7f2b3a60ffd5dc3a6b2,0.383068974979895096
2747942,0xff000c9b8e5b1520333cdb220d6a8f2f4320db32,0.383010841889726088
2748098,0xca480bd59fd4c046975ef05d39599a426bc6ce0a,0.3829681317306296
2748128,0xc353c9b72c178d1119414902c8e348a01ab86b3c,0.382959470327694848
2748157,0x841d8c4d1c68c5210b41bcdd87dbbed03de43b9b,0.382951529855008425
2748296,0xc3a8f706deb75ef8f21a661552a86cd0ddf5cce7,0.382895
2748349,0x891bb94f5f35bc72ccde6bb93a1a4731a1133552,0.38287194
2748754,0x67a8aeac6c925882377703d039a985fa802b59d8,0.382723552826568346
2748814,0x0b8323bf3b3b06c724456b591fd0a819c81852ba,0.382695630209981994
2749002,0x007449967a0dcbf65d350e5e6bbe420a8c0d1cce,0.382634575
2749207,0x326bebed57a12599b9ea21259114bffe2e0cef26,0.382566000882318984
2749357,0x3d8033a317748a46792da6c4a8ff9aeb31211269,0.3825106016
2749363,0x30ba35acd3e11b297e341f4a97594ee394f9524b,0.382509436422186522
2749634,0xdf23248bc482d968f787cd22734958392cb1a634,0.382413896510055311
2749682,0x0732463941f990c34b7265773491dde2b35a702c,0.382394262961544193
2749732,0x07b46e14509044b62897621ed72181b491eb7e08,0.3823729677
2749825,0x7952546813b3cd34a410392b913cf7a5398cd3a6,0.38234304
2749985,0x3e94567e72ea255cab4f4bb26cee3710d47007ea,0.38229
2749997,0xe155a4005cb03f8dcd090dc5fb70fae64d52fa29,0.382281689
2750128,0x8f6d7e00c4d0c1a376b8e4d10d3aa978394ee97d,0.382232419
2750173,0x59167d5a55d71e39fd6ed1386c13b9f09a588410,0.382214660859344294
2750472,0xa5de0bff4d50a12d7bb3a96e536f009d2a641b90,0.382111486520299027
2750478,0x4deef59b9b6110ff62fcd53378bb161e2105ebab,0.382109721020674761
2750495,0xe974403498012e03f410edc5c80ddce424c23e57,0.382103701410939495
2750581,0x84a9cca09069636ee097ccf111bf8fab0fa85df2,0.382071730430320081
2750609,0x779116fbbae368aed9c54d12fa71a3bbbade67e3,0.382057212859743193
2750707,0xe9e2a252b1ab4d535d4b63acdb52dcae61770a7d,0.382017817770085
2750809,0x70f37573bcf42569f7fd891e2bd34c9f624a47ce,0.381996762447423
2750902,0xa42711610bce584c5397c8f07406db0511c840e0,0.381960838975456785
2750923,0x4b21dadd8e8496fc7943d51aeba790df75b5095d,0.381951
2750989,0xf05acfe99c519114ab3fcf6740b581262a4e9704,0.38193003297596557
2751047,0x142c77b1e50ec7c4871b40edc727f92b96853b59,0.381906249559371419
2751106,0xb8de3a1f4422f80318d07f97317c057302b9d7ad,0.381882699746757561
2751126,0x9ecfc78f4583d142c2c72d1cd4a9e7ad93bf1cf4,0.38187505
2751139,0x82ec9abe84360ee06fc2d7a7261edd9f0ef58005,0.381871435182774356
2751292,0xbfe6c72e5197061e3866cc705716fcc49e1dff8f,0.381806655054798018
2751316,0xf0a131d29e9b641b811809eca734dc884ea85a3a,0.38179922
2751317,0x397a01c292ddc9039b4daf7f7bbe3a78dc66de0c,0.38179898
2751352,0x5b2a7bc9154ad55471ad8286c97a5a27c35eaf65,0.381784320530986377
2751636,0xbb9dc8f9aa1dd3be50b9753573e49ce7400af347,0.381681821421367683
2751708,0x0a84905fb1031989a2bab89616a017fec33fd810,0.381658667179397
2751796,0x30bdcda1640c6cb8d9211b6a19d8bec3e99f3c65,0.38162942
2751887,0x6d07d81472674220126fe703b5f07f34b3b43e2b,0.3815977616
2751974,0xdfe64db1213b61bf6c9c67f1e80c6256f9638391,0.381566492401299345
2752032,0xf0e44f8b5c72586706f7f947f965b3182bb86ff7,0.3815445
2752086,0x8a9bfdc136d5d1166497882af5d8c9718f27fbed,0.381526850559477684
2752187,0x9b92310d69dc9d34c78c287cf611587c1a6e7d60,0.381486809577098772
2752202,0x27812f08e96e46e789d5d047469a80fbd18382ae,0.38148152
2752231,0x2cee89d48f7fb9d32631af760b41d39b8f03fced,0.38147074
2752655,0x6b39b06d3fc3ae634bbf00867484aebd2c372a19,0.38131031551201459
2752715,0x9ead0706cd6303de11cf52ec0d3c70e2ca15beba,0.381292283700561346
2752735,0x41ea9aeb382444fa405cbb52a9a93aa22028bf41,0.381286
2752878,0x9e17ffeb228e5fa3cce60b459c11057294725bc5,0.3812298
2752964,0x455b23de559793a55040bd3d576b4b8e8d5e4501,0.381197029340909205
2752970,0xd630a51b9d1c03f7f3ff623e48a505d4d9428f75,0.381195643992870981
2752993,0x524d9a9f1dce1255fcfd6febe6a83fa51199f576,0.381186299818154617
2753028,0x6e271561247b1b849e16e44d646b5a5cb7b1ac71,0.381170762
2753132,0x3b2dad0796b141332af310f8f219d4cc87f9c264,0.381127661050008896
2753250,0xc1419bdddae2ed387b7a20eb13746c903a90bdd8,0.38109296
2753253,0x64f634cf8cdd71140738a3f6cb70565fe96df336,0.381091845711699276
2753304,0x18e163ed2dc60084cc4a1caca057331403bf88df,0.38107364
2753489,0x64ff44f443f412ab67ed5755fd3a087fd35288e8,0.381004952796081427
2753535,0x5382811dc54db9a2d743ea9c932249ed92c26702,0.380998572205344465
2753684,0x2eab75236ab07d98560daf90fa2409fd8d4ff4dd,0.380939165336300392
2753867,0x2cd2b1a9210b9f38bb6ba6ff0c7bdd2ec917a589,0.380874264555107076
2753951,0x00a31d26506ea9fc944625c2ed7540781c353172,0.380844817838027462
2754103,0xcd93aae5f7c52a1026a347ae695a62250d3e4f2b,0.38078827062356112
2754182,0xf9e6fa9f591fdb8747d0bdc480d692ee22c29d51,0.380758335365599228
2754556,0xbfad6d5f67dff1c58dabf84cb407eda707c12f93,0.3806242
2754637,0xe95be8e1c989ee58fa7da05b4c8814fd87aa09a6,0.380598585341488936
2754725,0x6da83cf20ad183e3e469d6668a29ccb1f7d83b85,0.38056372
2754727,0x336dc9416e594c2ec020bfa394ee75d899349c71,0.380562843707024312
2754785,0x9cebf4490059a7f2a8181ee241195ee531144855,0.380541837331901609
2754904,0xf5b2ccc35ec5ed6bfe244336ba70c1507a15e5ea,0.3805
2754913,0x81e3c2ef249a709816c0304aefcdb25573264b2e,0.380498750079784524
2755023,0x21e1a49dd1314de3130c93b927bfe118dd8e26a8,0.38045139
2755155,0x43639aa073627f93eb5f2c6cbee2d1ea7e931b83,0.38040663
2755221,0xfaab92e7cc504ed22f7c424dfd781f7857c1ac10,0.38038761957767814
2755275,0x37743e7d3481594365def38758c3582040336dfd,0.380365512914800378
2755390,0x53e4c280cc97ced63b193203a0c648f86c7d8364,0.380318258019203986
2755412,0x09958874496593aeddfd1a533d1e4993bac04f12,0.380309814113784504
2755623,0xd6ffaa90397f23ff43b09a26c7f8785b70379f9b,0.38022908337456192
2755629,0x0f422d5b69303e1e94a31d71dcda4860ad9384a6,0.380224776450803954
2755762,0x8834802060e91a47dea8b292ef43f3192bed4270,0.3801749133423229
2755866,0x109544b85676867e001eaead3ba0de53072d9290,0.380138530634169784
2755935,0xf8ff88f6db46689b716b14d7dfaa50c65f1714b9,0.380113978353322767
2755982,0x37518198b2e0e454bad38d87fb7d2c21e352e780,0.380098611189876986
2756022,0x552216167ab6c10e9c35110ddcc9196067509075,0.380084886200824485
2756112,0xcc7cae581922c1fa352393f2b290987e111fc018,0.380051630256100681
2756339,0x5c23e0f54eec5faed6cbb86a7fd56d3879252f78,0.38
2756572,0x34e6430c889b57645bb0b1dae09fabec0eb1a59c,0.38
2756620,0xa202d52234809bfb7eaf8095ceda5f11c609570e,0.38
2756630,0xf93ec59009fb87ea07a32e86463b0a70fef0692e,0.38
2756700,0x0527da95287135fc2617c97cec2be2d69edab2c6,0.38
2756726,0xb0ae291adfe56edf74c733ad8f6bd9e4178e3299,0.38
2756821,0x4ee711bcbd62ea6a56314f28db4cdb5d9edafa3a,0.37998883
2756965,0x6ed080cf705a7bba00fe6a020d8f0b3e9d1f702e,0.379936815434116946
2757028,0xc3959c5f5561f7402a02e4b996ba04db3f6d016a,0.37991326
2757142,0x037b9865828f44d6050153441318bad46aaebade,0.379873342993571818
2757323,0xbe82ca028f6c20989b1127f48271f7853ceb2f37,0.37980680469891104
2757516,0xfd693ee84274fdcc73186c080de3589ee82f3724,0.37974127
2757572,0xe5556761ee9a7525dd85ba92fa3050a637710f3f,0.379723547526087137
2757627,0xfe844cf1ea4ec95cffae104b3d53fcdbedd2cf59,0.37970552
2757637,0x1b66d962f377ecc1b8cd8ea393a683d103274a69,0.3797028
2757642,0x21a3169ba48b706d367d14e5ed43112b2bb99643,0.37970048
2757681,0x01e41570d37afda148b864a2c8ed9b385088d541,0.379688761181373422
2757801,0xf8c0758a0eff27cf3186030b33629cb8fb42840f,0.37964746
2757838,0x29ae976e27bc89905343ffb3ac85affea0cadfd9,0.37963442549709127
2757878,0x17fc9786b2f98de35f5447ce70d49e4067ebefb0,0.379621941246650247
2757907,0x770cc92f8f89d96b951cd3aca639ddd153ebd97a,0.37961
2758143,0x10c09a0d3d81764af7126b4369f2a4a34fbe303c,0.37953001
2758258,0x47c9372d84a82d846450dee1839345b82d43f834,0.379491738400000007
2758402,0x0d73c3dfabc2376b5c231dc9ec8a128534cf30df,0.37944568
2758422,0x070fde77056809139f8437fcbc2c556a8fb5d06b,0.37944
2758539,0xfcaa02040c35e15b90868c67f55223032ccef6de,0.3794
2758747,0x75d70f3d9a7eaac9764176e6309369b07b6ab173,0.379324
2759001,0x3265c5fb452844988c7f35806c68c4ded982061b,0.3792375
2759008,0xdcb6ce55a748f350d4e7bc3281463c27f9ea4a17,0.37923655
2759327,0x00020c9972f2ef7802116fa53282d58b4ee92da3,0.379118678341635812
2759429,0xe3c622463eab2c10a6848b72aaf0751be8971f9e,0.379082349614749785
2759736,0x41cf3e9534156405a133cda545af9ff0e586500a,0.378985823047864788
2759812,0x32ce867a5a8fbbf5f15ca79499af3f16a11822d2,0.378959010904673181
2759876,0xd5c2cc03dc0c3ae200b3ae30d7dc7fa9914937b7,0.378943312
2759935,0xb8f39273ebb4c277e9f3b4576ca08a027cb58e5e,0.3789265085
2760247,0xe94d02b2018c12f67f933263aa8146f76b8579de,0.378814911047965417
2760262,0x64696f398b8b6fba41e7deb8dd04641157687bef,0.37880888
2760482,0x709019ff50a5946361b10e92f1c4a50fa2c25ec7,0.378739553748834566
2760550,0x8d5cce1dc66742d203c7b004a5cfb60a30f3c603,0.37871578666048416
2760677,0x708d77cdc0feaab586c1044c934d20e356ac79f3,0.37866377
2760797,0xd3d5bf29c969fb3ce846ab95f352fe6b6bc8f241,0.378622017228092394
2760921,0x96242408108759b262d3a0bc24ff6d5de3ba14cf,0.378576901152454625
2760966,0x730e70a6e8ba0e09a85195b043c4bb3070543c34,0.378561001895712047
2761096,0xa693933c5ad8c4fbd5ad159c1fbf6f81a2ea1abb,0.378512738784978962
2761129,0x781757a80961ec2e23be94cfe435cad5a38afb78,0.378500801122344165
2761345,0x7502fe55a1113aee9e60e9d1c3f1ec744a50205c,0.378423238952543878
2761501,0x031d26af3d2224fbad609fa0b2dcdfd0e4e19c40,0.37836688
2761567,0xa2bf98a790e823f95363f4cb6c6c9044e40ec539,0.378346588689265113
2761661,0xd0534a2cfd6e81db305b3be583aa7c6f3739c869,0.37831207
2761708,0x2bb94439b31e8e975c998b2b271f153ee259d72f,0.3782951985
2761816,0x1a048a4d047973466e8a01ecd195cf5941a72cc9,0.3782514
2761884,0x14471cad1d838187747b9284deeebac094c9be15,0.378227948227734692
2761938,0x11198fc3b2aeefb1c256a869d531e3d93f621ab4,0.378211478408779854
2762285,0xf1efc1c047d92a839343ddacabf7d273eb5400b6,0.378096858275516
2762299,0x4ac5bfb8178bc0a6503b9f5219497b480ca049ae,0.378088502
2762309,0x08fa19ca7ef0d748618780539f8d70d29fd56f13,0.378084540400529464
2762318,0x44cc7d999dfdec6644386c52e0742507fa485d18,0.378080086577121043
2762335,0x53340109e0534a67fad3806cc4604f94f3fdf56c,0.37807198
2762482,0x7e6c4878bd4a748d5162aa5fb53971468baf6bfc,0.378020515
2762498,0xd267db798d26f215c31cdb2ed9b8cbb1d4253a79,0.378015931669985577
2762565,0x83036f5de022ce142b63af574dd88b8bea00912a,0.378
2762661,0x6cf96231b082c3ff111366786def495c09b46a7c,0.3779706
2762747,0x0020bc1ca92342f395ecc0fd9034098b64e7504e,0.377939878836512456
2762803,0xc5f6c744143cd43e32299c64f4a935dcdb07b83c,0.377914655683955
2762942,0x5ae981e6090a3512784c1f6b2ec69bb73ef3c47a,0.377865966686602393
2763581,0x2f166a08ce27b337ecec06636ce29834c9761f4c,0.37762656
2763679,0x8b0e58de11fb292470e0136043174a895e62853e,0.377595660226862346
2763836,0x0cf74a6171bdd5ccf1388ea6714605082241da05,0.37753896
2763861,0xff3dafbd1168af85f9ec6b763cf8b9335b24e352,0.377528623136294808
2764060,0xa6a6b55142400cc0815af52d7b78af5008441095,0.377448939373572461
2764122,0x0fb07527048771aba3987f92b4310932a258ef32,0.377423981
2764378,0x2464393bc84fef6291fc92255f976f03b5971a30,0.377330366363904
2764526,0xa4e13da7e11afa0d9578e74020c27a6b7188b933,0.3772839
2764542,0x42935d789c93f15d2fec4b1b1dd228edfa6379a7,0.37727769051851852
2764567,0x51977b998b5120f120e82bbd1d6d45a6099ab539,0.377267620283856
2764638,0x1675b027b4e2f5cf0b3f90e653743874571cf412,0.3772391310606921
2764683,0xbc86fc0c415811161efc686446ddafa2382e1045,0.377224034467968145
2764713,0x80a5289393fceeb8e934460c19e7b04bc49a5a1d,0.3772146
2765089,0xcb2c8b955fc41cc46f7108dfe6fefe8c221bc137,0.377080706641817689
2765096,0x66c7defbc5468d1fa610c225a4145a787d1bf830,0.377079240530529846
2765103,0x2f074547295d01414ef73b03d7963efa2ff3e297,0.377075711
2765156,0x9f098b02634d846e4f466ae084af549b9c9ecf49,0.377055415334236306
2765325,0xe04b3b7c804b2a44d8a5452885b1db0c94a15bd7,0.377
2765458,0x47ba98911f9b7b22cb0adde6242f6d43db97f970,0.376964027663154443
2765461,0x866ff4c7294405ce65cabe6ae2ffda6456b670e2,0.376962971702220376
2765496,0xad13d91fd67b66c19a8e62f4a97bb55ea8099d1f,0.37694981981620294
2765534,0xe57d662a39c7bc5538fab2d3f490aa5adb0e1840,0.376937518
2765548,0xd064e08a39d9dec5b4d7985028747e44979051da,0.376932974372938073
2765562,0x4c315c980a0598cf16cedf75e34bcbaad75d7c7f,0.376925
2765626,0x16bb115529e8c284a344d9add3297a1a75f19c5d,0.37690155488
2765667,0xd2a0bbb201ba7a704ea394884efd91f7c67a1441,0.376889549842690092
2765673,0x0ab328ddb7ac695d49c4d77dca3dff01bd63f399,0.37688693062915137
2765746,0xb1e72d0724b987da7eee95d2c39610f91be26b16,0.376863333333333376
2765804,0x9365917d41ab0887eb538164db82a6be54dd18da,0.37683876
2765869,0x8b3acc939348d66e675ab283f6157fb0c87f95ef,0.376812151652897763
2766052,0x230ec524675073e44702ecabf2bb108c9fe50c00,0.37674585
2766347,0x969a93ac74ae607b16355fbff7a6cb7a754450f1,0.37664300003173928
2766349,0x31cc8b0f5cfe49e5d976867b27931cf8a86a27e4,0.376641017777777777
2766560,0x5655a9ea96c73673ac03912b07c3b17a37d71388,0.37656898241859488
2766629,0x011e788a48367694600053b39a15c27098ee0624,0.376544782018873876
2766665,0x2ef711355ca94c68d9106ac0fbede4a7def48bbb,0.376535435002524927
2766941,0x9d0944d5cbe9063b26af136da50db79ef6f08a71,0.376438766340278852
2766954,0x4d2908aa3d18d3b9831001630c622f09f5df3740,0.376431631012297093
2767205,0xcb14f5e2d74ece8f73f7622855cd319c74570c74,0.376344704480063427
2767221,0xc6522a0ca7381347d0952e2fd553b50e97c41fc7,0.376340945245342755
2767238,0xb9a735838878ec240a03b1535c897fecb000fe18,0.376335363809620123
2767309,0x4f0dad62132716a8dbe6ecdc9abe95771c32b34a,0.37630936
2767403,0x20f20cfe23319c10da88fef8ca836af72b4c824b,0.3762787
2767451,0x38ee8e883207d12f78396f640bda7d998ae5087c,0.376260155235903987
2767463,0x9566f1abdc192c33dcc734e40a0bfe32135b5aed,0.376255
2767502,0xaa2676d257c6f3792229e386b69e3844c7b4e34b,0.37623753
2767606,0x190979898469feb8f4774d398ce276ffc0ae5c18,0.3761969
2767659,0xea56defd90203c93ffdaa8a0265ce8a42a15d983,0.3761732
2767736,0xd59d4c0858b70665aad4052606de015017511bce,0.376147444
2767766,0x58e7ae83125c9430928ce11ca24fd277950e1241,0.376133803424362346
2767826,0x2d14c368e30138fb30e23c59468e79ef01cec8d1,0.376114043371140097
2767907,0x2bf0402c3339ad9718a5e6decaebc09d5a2ed261,0.37608701
2767921,0x0a7e045e3a15ad59e71437fd10e724ab10eae77c,0.37608307439712299
2767939,0x3a2e5ca616fef9cc848689dcf7c68fe9ae113973,0.376075341389065019
2767962,0x5770bf56641028fdbc26ea9a851508845177ee14,0.376068148035668321
2767978,0x5a7ae6be02b8ad0121681b45db3815c08b221d92,0.376060796
2768104,0x54e5d72b4d03160ec78a3bb2db4b79499ab7658a,0.376015
2768378,0x230883b8e2d31f596452c99a84fb63d60dd3064f,0.375926229562298808
2768561,0xe3ef88c47022d439a1a256c4832236acc73464ac,0.375847354
2768683,0x3c509e8b6149d7ad8fc23ce06dfd388920db093a,0.375801749966925
2768829,0x14a42c52670de7c389e94314dc9e8d0edc8aee05,0.375750801
2769012,0x84141174180adbe368320b87f1c60db92c9e1b35,0.37568076075
2769014,0xaa1b44544bab8a02acb80636943ec802e7831562,0.375680410208566857
2769046,0xa55f83775fec4f2647c05e861d5131c590b991ff,0.375667803996477245
2769202,0xfc9518cb4ad245e9a24a17df81c23ee4c2a1cc59,0.375607
2769203,0x404f8c27de626945371a60b43255d732f9a734ea,0.37560672
2769330,0x716a9033091bdd1b48a273b437e4a393037729be,0.375555102
2769551,0xc1caa7fcc9d39126288250d65fdcca0e38b2d381,0.37547473465
2769557,0x4f299c305852261d2706b719bc626246051693d3,0.375472687068753872
2769624,0x79d5e6b26357cdfc9dcb2f20dbbe6f5d0589d6fe,0.375446797958305324
2769626,0xc7514336802bb779becec8c4cb3d5dca2d7b464e,0.37544566
2769634,0xb0007cbb6433998ff1abd8aca10f02d9f117032d,0.37544356
2769687,0x7ac566c0faeedfb962a72c010878b332e572e9fb,0.375421198791648556
2769806,0xe34ece4d5b6a922d65d3d132e0e729539ab8d4d5,0.375382162311307993
2769885,0xc7abf54923030935ad8a628b7c87516e31c09cac,0.375351283780679377
2770021,0x28df0331d722b9581815e0c80fcccf5347b1b5e8,0.375299910613280244
2770098,0x1bd66aa44dfbcdac16e7eb668bafc1301bd7918a,0.37527534674758
2770134,0x29e2f1c971e6a3318d0758c4269887a3a44d66bd,0.375263695585967169
2770180,0x97e830d1095a84f65378650b0787e28eb969c6a2,0.375248786734964265
2770272,0xf9edca256a34e4319534dd48e9c8d81525f1d991,0.375216653684746068
2770427,0x9f2669e363809f17db18e651dd39e0e3e086c487,0.375167957935326574
2770545,0xedb08ca4480fd43a92a0c32612f7a280f9f4587f,0.37512132513671875
2770558,0x335759ee36a1fdbe8063ce603274bd961555d468,0.375115611980771533
2770568,0x34eba3c21c0988e67c8c1456fbead30b05a6c80d,0.375112362516534736
2770737,0x78d9eade4acf76444af28c43d6a8b84aca505a90,0.375053744727349053
2770829,0xb23f0c5bd9c196b5d6d6e51b05ec1e7cba4e4208,0.375023
2770865,0x4eb8fd977966d12c60eed2af605121d099d4c38a,0.375010794112204489
2770939,0xa7ce0d4c40b236e25beff25426701a040fc98d30,0.375
2771221,0xeee9386b1a253dbb208079194d8d4c44f9bea3a2,0.374945406795398525
2771405,0xe17ad4a061b53c09b19b03ffb164d4e5877955c4,0.374876195210037899
2771426,0x070e7bf9da1489582944bf33bd6eb2a32e3406ba,0.37486782
2771444,0x8acab2e569d51c1792e35d625fc2d78ac0a49e7e,0.3748627
2771584,0xe3d413f1b63520663fd6ab055c58f13dc7613f7c,0.374812253006557297
2771934,0x40f76922779ef46b1d530d174d9e90f82328f829,0.37468674
2771952,0x5d6e8f24063558da3576356084a6b2b6554b8787,0.374680488103438653
2772107,0xb9df221c9d3469c5f46a7015537d3988d0d5a3f7,0.37462263
2772136,0xfea0d49d963b99e1242113c818c5fdf0f4a79d53,0.3746126
2772209,0x0ebda674a9dab3eb74e293ec70e97dc58f06d42f,0.374584342719751221
2772210,0x56cdd3e9775f3745ccd2c04ba093700713b4f9d7,0.3745842475
2772330,0x0852015bfa39104823aeba6c08860d33360cfde0,0.37454068
2772500,0xd6b981ff525bad486ea19dc9f8162ceb0b97ac24,0.374475744329137831
2772672,0x5a20a8a7a626db3215f4bce7905c25fb4005e3d6,0.3744192148
2773006,0x2c10ee0359ee9944fa16fca5c8203e0f3cd321f8,0.374305588620013829
2773007,0xc09d3d856ccbcb1133750a8be8923eb70c975aa7,0.37430475
2773079,0xc0b2e29599df7f3ce522f33cda9a2579f9144a5f,0.374284524
2773147,0x7fcbd8ecb5764d17a4d4043795b6f0fdcc08196d,0.374260658499870278
2773152,0x25c0791bccca829521bb214c469bcd7c8e69246d,0.37425895
2773161,0x4e3e667628bcb97377e76d473c7ffb2c9394b594,0.374255646606051252
2773193,0x748beae31e17dd01405de3239a6895fe39dc78cb,0.374244924281960633
2773435,0xbad2afb57e17b2f546e837f3884b9c227bf9861f,0.37414975
2773493,0x0e39936ba9b0b46482ed0622dd0321bee8b73acc,0.374123864
2773849,0xb1dce7cb03b2746800a9c8f95f38599d0b385a82,0.37399854
2773897,0x317227e4d51f5776418dfa67dddc5fd2f2ca3980,0.37397819428402285
2773910,0xd35a24f7d211b2181a97358a4579a303e801b344,0.37397522
2773986,0x0c7e2f38a619a1c8bc15bf6d8335bf4a03f03f8b,0.373948619057381699
2774001,0xb4a41cbeef1163b6cf33d57d35e1bc9a044bf889,0.37394406
2774022,0x2b8bc78736499caa4f33d18fc8c7b5d2f903fafe,0.373937464955831717
2774303,0x2f6cf3c5d139d34060066f5d9fcb89bf41113ef9,0.373840383994508045
2774430,0x4817b7a23103553c3f0222c0b17473399926d860,0.3737913935481285
2774555,0xf0c31cdbd195e331437a3e83870955305310eeff,0.373747498782078246
2774597,0x50a9067015350c7575db8a5dc75111c05f643ede,0.373733728880479608
2774869,0x8f3648576a807e1e367782b55e819a0fd6dc7616,0.37363703832876
2775175,0x80af963a873bb42dba253a5acf695139b07874cd,0.373523127449649984
2775462,0x078c78156a875448e6f6a9f023f7f920beb7160d,0.373429636
2775501,0x4f92e3a7360a1baba39b876e92ca48f1b2412bd9,0.373416
2775554,0xe528a0e5a267d667e9393a6584e19b34dc9be973,0.37339660244538668
2775645,0x64fe2112041e09f0b5edfd99719de1a9e123ece0,0.373356
2775681,0x2d7e0d247ce2fc6e5e74b715c3ee099179200ba4,0.37334272
2775773,0xedf18704afd5e17630927528264ec464fafcc10e,0.373315624403402459
2775919,0xd6b9733c1ed13af326ad207a5ed804a066e05fc0,0.3732652
2775985,0xbd3b3aa20ed33ee90d298fb289611561e480436b,0.373243699459715572
2776006,0x98d04f393fcf6d564eb9eb9d3747a8d92bd2f349,0.37323631
2776008,0x901d93c40a6eb161ba39a6121d06539dac576b3a,0.373236094922828311
2776046,0xfc25d45291cbcebac943a5f7e2eb7f00bbb92445,0.373220421890676977
2776059,0xad14e27e93c410eaedfb138e86b203a5a475937b,0.37321708
2776275,0x0fccb5bcfdcb79eae262afc119980d5b07367b5d,0.373143240737068141
2776339,0x561087fb53bc8a0957bdbbe21f47954be2b1748f,0.37311938
2776494,0x8692aec87fdfa27fc3b26fb8768c6bee571379a8,0.37306
2776664,0xfb8642bf184dcac03e7586548e3c1c5e69f0705e,0.373
2776746,0xec83c09793db1ac9941f78a37244242fff69a0e0,0.372979348356717314
