simulation,run,throttle,outflow_rate,target_reserve_ratio,valuation_ratio,productivity,growth,p_variance,p_pull,reserve,circulation,size,saturation,production,utility,price,target_price,netflow,adjustment,subset,substep,timestep,total_supply,market_cap,ratio
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2559.742074230434,21804.94036779237,100000,0.017456048025404302,24525.884858300273,1.969541102736079,19.53492985027136,20.6122520412803,-38.75213686250402,-48.82701892188939,0,1,37,24364.682442022804,475962.3623290538,0.10505952951865845
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2467.7133340327387,21848.23974310602,100000,0.016552696131617514,23693.257128626414,1.9154849406211543,18.581334781729808,20.497974101834842,-43.29937531364962,-48.72936488404561,0,1,38,24315.953077138758,451822.86466314836,0.10148536338280814
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2430.5095075703334,21890.872570286137,100000,0.015478078949024062,22658.278635278384,1.8472685975524132,18.802327664021945,20.375974222823622,-42.63282718011648,5.429000717711639,0,1,39,24321.38207785647,457298.5950697282,0.09993303422436686
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2424.2729117764425,21936.43564612605,100000,0.014667711514557329,21842.299173434236,1.792669649342648,15.046821871773377,20.30121805145594,-45.56307583991355,39.32648004602256,0,1,40,24360.708557902493,366551.2423409441,0.09951569783014462
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2424.0310846211205,21985.398890397177,100000,0.013261468813064269,20343.57113108163,1.690457657179114,16.121802894263887,20.249662190875856,-48.96324427112678,48.72141711580499,0,1,41,24409.429975018298,393524.01881858165,0.0993071565825987
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2417.138217716282,22041.110617252052,100000,0.012452824711040214,19427.558111357674,1.6267232135185132,19.949200389338532,20.199886522430692,-55.711726854875636,48.8188599500366,0,1,42,24458.248834968334,487922.50718108896,0.09882711693817026
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2406.845797904784,22100.319534733488,100000,0.012582502760508566,19577.378620786745,1.637214232875273,23.1092160135279,20.138095782704653,-59.20891748143461,48.91649766993667,0,1,43,24507.165332638273,566341.3775511802,0.09820988128314387
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2397.998933691337,22158.180729612213,100000,0.013302591869958469,20389.032032710413,1.6935954786288665,14.037756963643261,20.07039714185253,-57.86119487872384,49.014330665276546,0,1,44,24556.17966330355,344713.6820690144,0.09765358319457472
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2393.4910107363235,22211.801011893833,100000,0.012049098068438001,18953.543871773003,1.5933568059312415,19.99116124395219,20.00564660946735,-53.62028228162012,49.1123593266071,0,1,45,24605.292022630158,491888.36027893005,0.0972754563747898
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2383.2555302499936,22271.24707642542,100000,0.012236820116554116,19175.39885906953,1.6090064763907637,21.3340018759947,19.94899248937352,-59.446064531590245,49.21058404526031,0,1,46,24654.502606675414,525979.2048625295,0.0966661371462715
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2374.7423009510107,22329.069310937753,100000,0.012627242283026547,19628.800404076286,1.6408089304394167,26.431171314049458,19.882324818167156,-57.822234512333736,49.30900521335083,0,1,47,24703.811611888763,652950.6768238362,0.09612857879017184
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2368.922697425052,22384.29653768749,100000,0.013958728624262961,21100.661767733356,1.742406809320634,15.818860157233583,19.819044579494133,-55.22722674973637,49.40762322377753,0,1,48,24753.21923511254,391567.71352158976,0.09570160046353589
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2370.4138866717885,22432.311786910977,100000,0.012832398706791266,19862.876219075875,1.6571332881059924,22.18151367784645,19.760811644338474,-48.0152492234882,49.506438470225085,0,1,49,24802.725673582765,550161.9987764494,0.09557070129580565
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2366.4372653257756,22485.893859604155,100000,0.01324403971315325,20324.271940692895,1.6891248634116487,18.646413398067125,19.715660723547614,-53.582072693178304,49.605451347165534,0,1,50,24852.33112492993,463406.8400610941,0.09521993141930857
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2364.995290637598,22537.04049654219,100000,0.012853611150971464,19886.91953867903,1.658806449878206,19.174192820806617,19.661054636284064,-51.14663693803752,49.70466224985986,0,1,51,24902.03578717979,477476.4358140122,0.09497196578020976
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2361.9255980460516,22589.914260708098,100000,0.012657095307922991,19663.03680871362,1.6432005515743184,22.689168125214678,19.611060256978277,-52.87376416590567,49.80407157435958,0,1,52,24951.83985875415,566136.4895887057,0.09465937627911591
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2358.2735945555087,22643.46994391615,100000,0.013190192479748022,20264.527642039444,1.6849962361599808,17.199476961934746,19.55840345620416,-53.55568320805108,49.9036797175083,0,1,53,25001.74353847166,430016.9119981442,0.09432436545582086
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2357.8034284348782,22693.94359711372,100000,0.012520241616029998,19505.591007788018,1.6321906651645164,21.49088125649025,19.504926910896717,-50.47365319757348,50.003487076943316,0,1,54,25051.7470255486,538384.1205936978,0.09411732547156541
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2354.206899908293,22747.643619691404,100000,0.01283711933257868,19868.22938605516,1.6575058702224,17.17668695041681,19.457098010144232,-53.700022577682475,50.1034940510972,0,1,55,25101.8505195997,431166.62825132156,0.09378618911263582
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2352.6767922571626,22799.377428381733,100000,0.012246763765345392,19187.0794805673,1.6098288140113066,17.75734874603083,19.404072964483984,-51.73380869033018,50.20370103919939,0,1,56,25152.054220638896,446633.79847496154,0.09353815682882229
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2348.4614587059227,22853.89687037425,100000,0.011908380340368929,18785.54076471085,1.581466956649299,21.748646927857262,19.354745975264684,-54.51944199251775,50.30410844127779,0,1,57,25202.358329080173,548117.1930485073,0.09318419443295155
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2342.970028979969,22909.793016758365,100000,0.012384930266591874,19348.653522565204,1.621187416153544,15.388377299103627,19.301037161184535,-55.896146384114296,50.404716658160346,0,1,58,25252.763045738335,388599.0455926828,0.09278073946745283
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2340.4942284906383,22962.774343339173,100000,0.01156782693259599,18372.72092767943,1.5521076801896243,16.42476613743262,19.245383249904553,-52.98132658080711,50.50552609147667,0,1,59,25303.268571829813,415600.2688049534,0.09249770328471776
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2334.1830771896975,23019.692031783772,100000,0.011140306046480027,17841.389699198087,1.514017251895961,16.853365046977345,19.19499045557914,-56.91768844460056,50.60653714365962,0,1,60,25353.87510897347,427298.11256700236,0.09206415457823103
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2326.219243674911,23078.363615516504,100000,0.010883026450017205,17514.223094776356,1.4903917699095,22.031667198172826,19.138386448630147,-58.671583732733254,50.70775021794694,0,1,61,25404.582859191414,559705.3148621111,0.09156691359855498
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2317.5823583619517,23137.809666547844,100000,0.011574225226155845,18380.560256018118,1.5526671115820898,20.411300499643772,19.079282399307793,-59.446051031341845,50.80916571838283,0,1,62,25455.392024909797,519577.6559566694,0.0910448503835275
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2313.277863855765,23193.02494510385,100000,0.01182107841807428,18680.563637485124,1.5740204684691006,14.28029881976142,19.019333452111532,-55.215278556006254,50.9107840498196,0,1,63,25506.302808959616,364237.62589926337,0.0906943621418616
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2310.7795347315086,23246.535879846026,100000,0.01092770562779917,17571.45260087445,1.4945339376323876,17.291670699495473,18.966740943029226,-53.510934742176,51.012605617919235,0,1,64,25557.315414577533,441928.6821120143,0.09041558149779191
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2303.9702828490604,23304.459762557628,100000,0.01076586912385764,17363.313338845972,1.479449825067175,19.983905512811575,18.917281839944,-57.92388271160333,51.11463082915507,0,1,65,25608.430045406687,511756.44635885226,0.08996921243371252
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2296.8988615409294,23362.748043956573,100000,0.011087043604159495,17774.128346659767,1.5091708676750197,15.320647159071042,18.861006567738492,-58.2882813989443,51.216860090813384,0,1,66,25659.646905497502,393122.39646547637,0.08951404787447896
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2292.156096233594,23418.810103074906,100000,0.0105425046261776,17072.142831320936,1.4582583369912945,16.704459512670564,18.80454443478773,-56.06205911833062,51.31929381099501,0,1,67,25710.9661993085,429487.7939079902,0.08915091243421423
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2285.0338240993788,23477.354307607737,100000,0.010351804355595658,16819.85490696291,1.4398113163518733,22.742998058968166,18.75204941066363,-58.54420453283249,51.421932398617,0,1,68,25762.388131707114,585913.9432737994,0.08869650641149485
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2277.5104985303487,23536.40240944018,100000,0.011195102201768637,17910.336503611943,1.5189793392764421,11.194991526473489,18.69596136789006,-59.04810183244442,51.52477626341423,0,1,69,25813.912907970527,288986.53626985464,0.08822802287471594
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2275.14258832967,23590.3981454568,100000,0.009942612849277195,16266.455397252244,1.399066939959079,12.128226909971055,18.63947476528528,-53.995736016619496,51.62782581594106,0,1,70,25865.540733786467,313703.14716846147,0.08796037213162916
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2266.458241123286,23650.813574130756,100000,0.009182149114714397,15190.52694262944,1.3187305714987372,16.966763401495605,18.591353635838423,-60.41542867395712,51.731081467572935,0,1,71,25917.27181525404,439732.2189016658,0.08744972299859603
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2254.3592248371856,23714.747134047364,100000,0.009311556834418094,15378.263373604052,1.332856200461954,19.298252854589727,18.533485613748518,-63.933559916608246,51.83454363050808,0,1,72,25969.10635888455,501158.380921488,0.08680927228232958
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2243.8212766332176,23777.223294969102,100000,0.00974886787863613,15998.415425041558,1.3791925834866055,12.680927044883234,18.4705573280865,-62.47616092173714,51.9382127177691,0,1,73,26021.04457160232,329970.9678441439,0.08623102237340535
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2236.452885147911,23836.633775597613,100000,0.00909558588383662,15063.823892761986,1.3091711524207015,13.548745704261773,18.410366970282197,-59.410480628511344,52.04208914320464,0,1,74,26073.086660745525,353257.62089162087,0.08577629930233824
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2226.1811104818776,23899.051723585137,100000,0.008726923182362652,14513.731576075452,1.2674228126461389,13.077595184609761,18.35534667364137,-62.417947987524286,52.14617332149105,0,1,75,26125.232834067014,341655.2191076036,0.08521191465053518
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2214.666832032984,23962.816467702163,100000,0.008377674411641006,13976.064697340487,1.2262280448490168,13.237755552430274,18.29611252652382,-63.764744117027504,52.25046566813403,0,1,76,26177.483299735148,346531.1248997197,0.08460197669404648
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2202.077825671252,24027.760440663365,100000,0.008126594306546005,13578.883007958086,1.1955464473978548,15.568225269371428,18.235268383159006,-64.94397296120215,52.354966599470295,0,1,77,26229.838266334616,408352.0309094762,0.08395316064520182
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2188.9988683971897,24093.2990744701,100000,0.008226505122078193,13738.036704532082,1.2078665240389777,12.216406913594353,18.17310004312239,-65.53863380673141,52.45967653266924,0,1,78,26282.297942867288,321075.2462943906,0.08328795576230269
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2177.381004685625,24157.481534067396,100000,0.007863459373512733,13152.455509504982,1.162365893897915,18.0321655210846,18.110514249639174,-64.18245959729882,52.564595885734576,0,1,79,26334.86253875302,474874.6002738047,0.08268055325830936
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2164.6009842770263,24222.9312795535,100000,0.008313851925515526,13875.973646382585,1.2185163561781212,18.466407456318443,18.050437583273084,-65.44974548610493,52.66972507750604,0,1,80,26387.532263830526,487282.9225506435,0.08203120180525754
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2155.205004460722,24285.102323897467,100000,0.008719819453130592,14502.95994482338,1.2666013133470138,22.661478729211616,17.988931766553925,-62.17104434396508,52.77506452766106,0,1,81,26440.30732835819,599176.4621154071,0.08151210111499674
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2148.798616590761,24344.389326424145,100000,0.009622963261308895,15822.06462364487,1.3660665327506882,21.284813953467637,17.93273847012593,-59.28700252667767,52.88061465671638,0,1,82,26493.187943014906,563902.5764013242,0.08110758966465963
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2148.0064880788027,24398.167830822134,100000,0.010152093538651886,16551.864049645268,1.4201286426954958,16.007770333943117,17.881190994471446,-53.77850439798803,52.98637588602981,0,1,83,26546.174318900936,424945.06174178503,0.08091585861957583
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2150.4737771246714,24448.792890414068,100000,0.009785883345586223,16049.934206521904,1.3830196730624178,20.97362069495453,17.83805523654374,-50.62505959193329,53.09234863780187,0,1,84,26599.26666753874,557882.9298489047,0.08084710770425375
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2151.008208121324,24501.456992752494,100000,0.01023885441158664,16668.77185322131,1.4287260925478813,12.854273811569865,17.799787255568802,-52.664102338424854,53.198533335077485,0,1,85,26652.46520087382,342598.0854453695,0.08070578807287221
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2154.2850696179316,24551.485061657633,100000,0.009401345090305413,15507.363880078405,1.3425433114531466,16.607092392815755,17.758797492924433,-50.028068905139925,53.30493040174763,0,1,86,26705.770131275563,443505.19199139264,0.08066740105334065
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2152.921442472566,24606.26022906555,100000,0.009307137805278828,15371.885240743917,1.3323770525780827,22.591307072712006,17.72187073415737,-54.77516740791697,53.41154026255113,0,1,87,26759.181671538114,604524.8901562045,0.08045542905231962
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2151.3115403327097,24661.388494548482,100000,0.010096012582112731,16475.895015002527,1.4145325960260164,17.081343835294103,17.678344549974604,-55.128265482932484,53.51836334307624,0,1,88,26812.700034881193,457996.9484484078,0.08023479685126915
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2154.4808543428235,24711.844580608133,100000,0.009903873654382793,16213.17855864032,1.395123923097867,20.323946854265454,17.634595055884176,-50.45608605964859,53.625400069762385,0,1,89,26866.325434950955,546029.7703093435,0.0801926135957549
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2156.6510790396405,24763.407006781217,100000,0.010240897312319192,16671.515587737485,1.4289276610279769,25.855915980521768,17.597782049736523,-51.56242617308481,53.73265086990191,0,1,90,26920.058085820856,696042.7600577497,0.08011316588412477
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2160.852891440234,24813.045310552265,100000,0.011388818391707895,18152.06744644526,1.5363309198692643,23.087931640874128,17.55962320522143,-49.6383037710479,53.84011617164171,0,1,91,26973.8982019925,622771.5177755004,0.08010903263810111
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2171.616031730191,24856.229966666295,100000,0.011875928140006788,18746.5856718216,1.5787052373557329,17.044191809811238,17.524416574936225,-43.184656114028286,53.94779640398501,0,1,92,27027.845998396486,460667.79140270886,0.08034735849312702
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2184.85881666195,24897.042873731327,100000,0.011263960875980734,17996.619321373273,1.5251809267821508,19.668901855034537,17.49850356874318,-40.81290706503384,54.05569199679297,0,1,93,27081.90169039328,532671.2663960393,0.08067597473913665
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2194.1506743163354,24941.91481945773,100000,0.011247569925244102,17976.11672388236,1.5237081218696686,20.641239768949003,17.476063505224307,-44.87194572640131,54.16380338078656,0,1,94,27136.065493774062,560122.0342428939,0.08085736212641985
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2203.0751311289855,24987.262493632625,100000,0.011409719036732715,18177.96386580437,1.5381855695572948,23.471166891681726,17.44806565097496,-45.347674174898174,54.272130987548124,0,1,95,27190.33762476161,638188.9522319527,0.08102419181153146
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2212.6945080175337,25032.0237919936,100000,0.012035721788219043,18937.637160977254,1.5922325020923302,20.32965654385545,17.41956210054824,-44.76129836097496,54.38067524952322,0,1,96,27244.718300011133,553875.7656733197,0.08121553996822312
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2225.6423555351876,25073.56538107597,100000,0.011998863835316034,18893.738239601123,1.5891281172037366,18.792854321059043,17.39203446299082,-41.54158908236816,54.489436600022266,0,1,97,27299.207736611155,513030.0340744614,0.08152772699518174
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2237.949223948658,25115.85692813572,100000,0.011723854524019486,18562.971113232146,1.5656634562154994,20.06717450056039,17.36912127046253,-42.29154705975168,54.59841547322231,0,1,98,27353.806152084377,548913.6013083796,0.08181491129628865
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2248.2576344172926,25160.256129971254,100000,0.011751630716734386,18596.640684521888,1.5680579632934701,18.535430905322123,17.345297588925575,-44.399201835534356,54.707612304168755,0,1,99,27408.513764388546,508028.61309739423,0.08202771057723016
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2258.412884848728,25204.917907068597,100000,0.011523601835965853,18318.44640586359,1.548232499861135,17.68972151361532,17.318702897966617,-44.661777097341584,54.817027528777096,0,1,100,27463.330791917324,485818.673545314,0.08223375751325097
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2266.9573831829425,25251.300070318215,100000,0.011219672933061206,17941.170226299815,1.5211965585787528,14.81262054629932,17.291896393294135,-46.38216324962005,54.92666158383465,0,1,101,27518.25745350116,407617.50575408567,0.08238012116186945
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2273.530022437792,25299.763945970368,100000,0.010525755431945184,17050.122697348314,1.4566514160291923,17.6535222399594,17.26288729712029,-48.463875652152495,55.03651490700232,0,1,102,27573.29396840816,486765.7583002319,0.08245405953465942
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2275.973428783693,25352.46712756128,100000,0.010469811375364766,16976.381421372702,1.451265735449648,16.181707781567848,17.231207176639412,-52.70318159091498,55.14658793681632,0,1,103,27628.440556344976,447075.3515431922,0.08237791865748309
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2278.1923922920128,25405.505045165653,100000,0.010194017184872776,16608.44864537095,1.4242920507312884,19.983985989975864,17.193959812318543,-53.03791760437014,55.25688111268995,0,1,104,27683.697437457668,553230.6217408847,0.08229364583393708
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2278.9385298385373,25460.126302494045,100000,0.01059512733356133,17141.154926878382,1.4632905862656211,18.37660807037819,17.15648914202379,-54.621257328390605,55.367394874915334,0,1,105,27739.064832332584,509749.9226625868,0.08215628549893335
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2282.22553424691,25512.31742775034,100000,0.01064839558958787,17210.751432231325,1.4683594484233131,14.762094531420832,17.1171201609651,-52.19112525629293,55.47812966466517,0,1,106,27794.54296199725,410305.67066264094,0.08211056167994332
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2285.9123803143675,25564.219667606874,100000,0.010110024844297806,16494.906242506015,1.4159336896815704,15.082218633376543,17.081252351510873,-51.90223985653663,55.5890859239945,0,1,107,27850.13204792124,420041.780515155,0.08207904998012353
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2286.5048685118823,25619.3274435052,100000,0.009760383321952918,16014.458642081145,1.3803847235530977,17.518565454717645,17.045987617211374,-55.107775898328036,55.700264095842485,0,1,108,27905.832312017083,488870.1499264459,0.08193645123880591
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2285.2504145034077,25676.39356213771,100000,0.009870306739884909,16166.8875813739,1.3916949931235039,18.401893256847792,17.006679314448693,-57.06611863250888,55.811664624034165,0,1,109,27961.643976641117,514547.18774413085,0.08172804204260964
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2284.949006502515,25732.618258091883,100000,0.010093595460798901,16472.613557144683,1.4142907121306043,22.12235324304573,16.965030524485012,-56.22469595417467,55.923287953282234,0,1,110,28017.5672645944,619814.5200381518,0.08155415439619516
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2286.233167569565,25787.36923155402,100000,0.010878134394515442,17507.946150687174,1.4899372105641036,20.127016140399746,16.92475770174449,-54.7509734621388,56.035134529188795,0,1,111,28073.602399123585,565037.8486063255,0.08143711430638975
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2292.3422154846858,25837.407388437146,100000,0.011173804007811941,17883.568374344795,1.5170535317996725,15.68664616095085,16.886671645640437,-50.03815688312629,56.147204798247174,0,1,112,28129.74960392183,441261.4286328691,0.08149173909337212
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2300.1539725321313,25885.855130597545,100000,0.0106625469192291,17229.19650321974,1.4697018334290584,16.051171302865114,16.854970305951962,-48.44774216039832,56.25949920784366,0,1,113,28186.009103129676,452418.46045844996,0.08160623109558034
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2304.778842119777,25937.60227921616,100000,0.01034649827871206,16812.785323084787,1.439293248301837,16.68264957594454,16.825521989930454,-51.74714861861365,56.372018206259355,0,1,114,28242.381121335937,471157.7474375191,0.08160710076880213
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2307.5175436357367,25991.348339942873,100000,0.010213068117347518,16634.103824871592,1.4261783885996182,19.745144169736513,16.791969916008682,-53.74606072671211,56.48476224267188,0,1,115,28298.865883578612,558765.1867112977,0.08154099012762038
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2309.5605417107154,26045.90307363505,100000,0.010612822306513644,17164.303059869246,1.464977182606424,17.776244472534533,16.75604055132029,-54.55473369217844,56.59773176715722,0,1,116,28355.463615345765,504053.6533584442,0.08145028319906568
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2314.130733705988,26098.04380887047,100000,0.010602830576127568,17151.235694038227,1.464025163066295,14.149835837181524,16.71929280584341,-52.140735235419015,56.71092723069153,0,1,117,28412.174542576457,402027.6055548049,0.08144856108208813
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2318.6652868690744,26150.333604792537,100000,0.010010840188069888,16359.906500308522,1.4059745312931429,18.640188464887586,16.68585839783681,-52.28979592206646,56.824349085152924,0,1,118,28468.998891661613,530667.5047472483,0.08144526949095483
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2319.665975862347,26206.270913582586,100000,0.010285879691521527,16731.825239656744,1.4333559168894519,11.161663223332924,16.652433944422306,-55.93730879005101,56.93799778332322,0,1,119,28525.936889444933,318396.9006900335,0.08131778405219221
0,7,0.002,0.05,0.1,2,0.88,0,0.25,0.75,2322.5025766265176,26260.486186597303,100000,0.009320323994675054,15390.91052443093,1.3338061424840144,12.659619058445408,16.61458338516014,-54.215273014718996,57.05187377888986,0,1,120,28582.98876322382,361849.7492942392,0.08125471397920274
0,8,0.002,0.05,0.1,2,0.88,0,0.25,0.75,7473.0,18765.0,100000,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0,0,0,26238.0,262380.0,0.28481591584724447
0,8,0.002,0.05,0.1,2,0.88,0,0.25,0.75,7046.874000000001,19138.65,100000,0.004755699313621816,7024.62,0.6563555189450802,15.00792838073712,29.805305768707708,-373.65000000000003,-52.476,0,1,1,26185.524,392990.468804073,0.269113346748379
0,8,0.002,0.05,0.1,2,0.88,0,0.25,0.75,6658.115133649149,19475.037818350855,100000,0.009313598827684282,15381.20987620738,1.3330775342631522,15.244725144037123,28.59556354108936,-336.3878183508516,-52.37104800000001,0,1,2,26133.152952000004,398392.7339003224,0.2547765723438892
0,8,0.002,0.05,0.1,2,0.88,0,0.25,0.75,6305.513154230668,19775.373491865335,100000,0.014291663671190311,21452.31563597951,1.7663159013185905,17.428614594470513,27.561013399438142,-300.3356735144813,-52.266305904000006,0,1,3,26080.886646096005,454553.72163687996,0.24176759171546522
0,8,0.002,0.05,0.1,2,0.88,0,0.25,0.75,5989.930361022959,20038.794511780852,100000,0.02028151027733198,26942.930935534874,2.1224443722051163,21.469720580153115,26.67675213744482,-263.4210199155166,-52.16177329219201,0,1,4,26028.72487280381,558829.4500767792,0.23012769124474305
0,8,0.002,0.05,0.1,2,0.88,0,0.25,0.75,5714.403302997067,20262.264120061136,100000,0.028708223644623228,32953.206044177634,2.4785567061262106,22.677565015319573,25.928040749402943,-223.46960828028483,-52.05744974560762,0,1,5,25976.667423058203,589087.5643677363,0.2199821559067532
0,8,0.002,0.05,0.1,2,0.88,0,0.25,0.75,5487.452490928392,20437.261597283694,100000,0.03689281068007609,37700.30548879361,2.737851986237006,25.013281658342063,25.308562667705385,-174.99747722255864,-51.953334846116405,0,1,6,25924.714088212088,648462.1754004374,0.2116687756808676
0,8,0.002,0.05,0.1,2,0.88,0,0.25,0.75,5307.002488418232,20565.86217161743,100000,0.04576359948968698,42097.48087630385,2.9625775641265446,24.657250191734253,24.82724665398367,-128.6005743337356,-51.849428176424176,0,1,7,25872.864660035662,637953.6970993787,0.20511847289239896
0,8,0.002,0.05,0.1,2,0.88,0,0.25,0.75,5174.234764684948,20646.884166030646,100000,0.05209057215614203,44900.76147436765,3.098725018247086,13.640078317011845,24.468687037842905,-81.02199441321324,-51.745729320071334,0,1,8,25821.118930715595,352202.08444783784,0.20038770506300252
0,8,0.002,0.05,0.1,2,0.88,0,0.25,0.75,5076.767455027805,20692.70923782636,100000,0.04428276744684349,41405.384623315666,2.9281335172358443,9.081485165782706,24.22847094662856,-45.8250717957109,-51.64223786143119,0,1,9,25769.476692854165,234025.1203161383,0.19700700621660605
0,8,0.002,0.05,0.1,2,0.88,0,0.25,0.75,4954.161743097774,20763.77599637068,100000,0.03450698377521786,36398.161155594215,2.6685228633011806,9.814499210314235,24.07303681318826,-71.06675854432231,-51.53895338570833,0,1,10,25717.937739468456,252408.6796349238,0.1926344869983408
0,8,0.002,0.05,0.1,2,0.88,0,0.25,0.75,4798.360658402445,20868.14120558707,100000,0.028400287704929174,32757.261951339955,2.46745537455771,10.242720250852502,23.860715470258846,-104.36520921639186,-51.43587547893691,0,1,11,25666.501863989517,262894.7984108289,0.18695031694734435
0,8,0.002,0.05,0.1,2,0.88,0,0.25,0.75,4626.134919802629,20989.033940458907,100000,0.024290786278918338,29987.160648468653,2.306932507708555,14.366836821798106,23.575403781401373,-120.89273487183584,-51.333003727979026,0,1,12,25615.168860261536,368008.9511781817,0.18060138291648942
0,8,0.002,0.05,0.1,2,0.88,0,0.25,0.75,4446.632280397363,21117.30624214365,100000,0.023572435200949676,29469.572203966207,2.2761774602560574,16.74760634404428,23.257997251016878,-128.27230168474347,-51.23033772052308,0,1,13,25563.938522541015,428134.7789788658,0.1739415965375031
